hotel_id,title,score,stay_date,positive,negative
73,Super!,10,aprilie 2025,,"A trebuit sa platesc parcarea (25 lei), desi la rezervare nu era specificat ca se plateste separat."
73,Vom.reveni,8,aprilie 2025,"Amplasamentul, amabilitatea personalului, confort.",În baie curgea apa din tavan de la baia de deasupra.
73,Primitor si linistitor.,10,aprilie 2025,"Servirea. Domnii de la receptie au fost foarte amabili de fiecare data. Un singur nume l-am retinut, Stefan. + Camerele ft frumos amenajate, ft curat.",
73,Excepţional,10,martie 2025,"Locație excelentă, deservirea foarte bună, personal atent, curățenie la nivel.",Totul a fost excelent.
73,Foarte bine,8,martie 2025,Amplasarea,Hotel cu mobilier vechi.
73,"Hotel curat,foarte aproape de obiectivele principale ale orasului!",10,martie 2025,totul,-
73,Superb,9,martie 2025,"Locatia buna
Dejunul minunat
Personalul exceptional
Curat si aranjat",Geamul dadea in curtea din spate si era galagie de la motoare de la aer conditionat sau nu stiu de la ce...asta a fost teribil...pt ca trebuia sa stau cu geamul inchis
73,Sejur confortabil și plăcut,10,martie 2025,Curățenie și personal amabil,
73,Sejur Iasi,9,ianuarie 2025,"Hotel frumos, bine organizat, poziție centrală,  acces rapid la obiective și oraș",Ora târzie pentru check in
73,În regulă !,9,ianuarie 2025,Locația!,Complicat de parcat!
73,Sejur superb…,10,ianuarie 2025,"Totul la superlativ, locatia superba.",Nu a existat ceva sa nu ne placa.
73,Foarte bine,8,decembrie 2024,"Amplasarea, personalul","Mărimea camerei, lipsă șlapi de unică folosință"
73,Bine,10,decembrie 2024,"Mi.a placut locația, mancarea","Nu mi.a placut salteaua patului, a fost greu de dormit.  Pur și simplu nu avea margini. Trebuie schimbata."
73,Excepţional,10,decembrie 2024,Camera spațioasă  și curata,
73,Superb,9,decembrie 2024,Micul dejun este extrem de diversificat si foarte bun! Totul este foarte bine pus la punct!,Nu am gasit papuci de unica folosinta
73,Superb,9,noiembrie 2024,Salonul pentru mic dejun este prea mic pentru capacitatea hotelului! Cafeaua ar putea fi mai buna! Amplasarea hotelului este excelenta!,"Desi am cerut o camera linistita, am primit o camera la etajul 1, fix in dreptul unui cos de evacuare al centralei termice care functiona nonstop deoarece suntem in sezonul rece."
73,Am descris daca il aproba!!🙂‍↕️,10,noiembrie 2024,Am recomandat in cealaltă! intrebare ! l‐a cealalta camera!!,Am descris daca il aporoba!!
73,Super locatia! Recomadere ! M ai mult profesionalism!! E un lant hotelier cautat de marca!,10,noiembrie 2024,Totul   a fost  conform așteptării!,"Am sunat 2 zile inainte cautam o camera pentru 3 persoane! Am vb cu un Domn Geo ! a raspuns ,, nu am! a inchis! intru pe boking caut pentru 3 persoane , familie,! nu gasesc! Rezerv 2 camere de 2 persoane! revin inapoi cu tel , Domnul ,Geo,! va rog daca se  poate  una linga alta sau acelas nivel! rasp. Dl Geo! nu se poate  decit La cazare! rasp . Dar am achitat! 481ori 2 camere! am inteles dl Geo! Ajung la locatie! il cunosc  pe dl Geo foarte amabil de data asta!! acum s a prezentat! incerc sa aflu amănunte pentru data viitoare! avem apartament dar trebuie sa veniti personal! ii Multumesc dl Geo! Asa o sa procedez o sa vin sa rezerv apoi voi veni peste  2 zile sa ne cazam! in restul super! meniu personal, curat! amabil personal mic dejun!La 6,50 camerista era la  munca! duminica!! ar fi indicat micul dejun de la 07.00 - 9.30 scuze !!"
